timestamp (in seconds),activityID,heartrate during activity (bpm),normal HR (bpm),subID,Body Temperature (Celsius),Acceleration (x axis) in m/s2,Acceleration (y axis) in m/s2,Acceleration (z axis) in m/s2,Gyroscope (x axis) in rad/s,Gyroscope (y axis) in rad/s,Gyroscope (z axis) in rad/s,Magnetometer (x axis) in μT,Magnetometer (y axis) in μT,Magnetometer (z axis) in μT
2124.0,4,121.0,66,107,32.8125,-10.3628,3.07443,2.2992,-0.791247,0.678466,-2.92198,36.6276,-30.8654,-17.4366
2125.0,4,121.0,66,107,32.8125,-12.6684,4.0487199999999985,3.14659,0.247263,1.16929,-4.03149,32.5888,-35.3656,-17.5323
2126.0,4,121.0,66,107,32.8125,-10.3432,3.71341,1.64305,1.29221,0.299609,-3.31143,21.3667,-38.9888,-21.9495
2127.0,4,121.0,66,107,32.8125,-13.414,2.66439,0.445973,0.843498,0.104833,-1.70502,19.4018,-41.1172,-21.2765
2128.0,4,121.0,66,107,32.8125,-7.96563,4.13893,0.407148,1.43026,0.0917242,-1.31675,20.8907,-33.5109,-33.399
2129.0,4,121.0,66,107,32.8125,-8.63695,1.04088,1.29275,0.0533421,-0.431383,-0.22105500000000006,19.789,-39.0318,-26.408
2130.0,4,121.0,66,107,32.8125,-7.3555,1.05821,0.118781,-0.583871,-0.432484,0.80255,18.6618,-39.8387,-24.0386
2131.0,4,121.0,66,107,32.875,-7.2804600000000015,1.17111,0.08103669999999999,-1.52467,-0.519551,1.8144,24.5989,-39.1613,-21.8238
2132.0,4,121.0,66,107,32.8125,-7.497039999999998,1.28903,0.346806,-1.06119,-0.540732,2.59103,28.545,-37.8817,-20.2648
2133.0,4,121.0,66,107,32.8125,-7.715510000000001,2.27753,0.378687,-1.11408,-0.455292,3.07941,33.0974,-36.1374,-17.6599
2134.0,4,121.0,66,107,32.8125,-9.63714,1.57425,0.6601739999999999,-1.80363,-0.607015,3.08306,38.3731,-31.4548,-17.1741
2135.0,4,121.0,66,107,32.8125,-13.0053,3.61599,1.14166,-1.66343,-0.720192,2.9843,43.6034,-25.2786,-13.6789
2136.0,4,121.0,66,107,32.875,-14.7267,4.07835,0.4215390000000001,-0.0474116,-0.288562,3.67529,45.4038,-23.0142,-9.75928
2137.0,4,121.0,66,107,32.8125,-13.8164,2.71858,1.90228,0.0877873,-0.155804,2.2625,48.2013,-18.6959,-9.52867
2138.0,4,121.0,66,107,32.8125,-13.6088,3.52688,3.36519,-0.897692,-0.142302,1.30082,49.8575,-12.4555,-9.7011
2139.0,4,121.0,66,107,32.8125,-11.1158,4.30267,3.20748,0.0007600980000000001,0.187076,0.12828399999999998,48.3037,-15.2287,-12.5682
2140.0,4,121.0,66,107,32.8125,-9.48118,3.3836,3.69691,-0.480643,0.576431,-0.7194149999999999,47.2818,-19.2727,-17.5285
2141.0,4,121.0,66,107,32.8125,-8.17807,3.06551,3.21717,-0.431249,0.510595,-0.952356,44.7081,-19.0144,-22.2492
2142.0,4,121.0,66,107,32.8125,-7.01784,3.73535,2.77044,0.526237,0.454171,-0.942507,43.962,-15.7517,-27.5167
2143.0,4,121.0,66,107,32.8125,-6.15536,3.5376,2.63007,1.7002400000000002,0.29704400000000003,-0.362369,42.8446,-14.4526,-29.7533
2144.0,4,121.0,66,107,32.875,-7.059080000000002,2.29563,2.96711,0.8913540000000001,0.845806,-0.6844439999999999,41.19,-8.65903,-34.5094
2145.0,4,121.0,66,107,32.875,-10.4513,1.86964,3.26412,-0.8951959999999999,1.41518,-1.98792,37.21,-6.71109,-37.269
2146.0,4,121.0,66,107,32.8125,-12.0225,4.01651,4.349480000000002,0.43952,1.06686,-3.1181400000000004,28.7999,-8.869069999999997,-38.5512
2147.0,4,121.0,66,107,32.8125,-9.90649,2.9678,3.4995,0.80971,0.963336,-2.05627,17.4633,-14.0985,-41.5149
2148.0,4,121.0,66,107,32.875,-13.06,1.98355,0.992396,-0.459945,0.261998,-0.882209,19.8188,-24.9044,-53.0026
2149.0,4,121.0,66,107,32.875,-10.2546,2.03017,0.187538,0.889468,-0.35778000000000004,-0.929715,34.1205,-25.2959,-53.6853
2150.0,4,121.0,66,107,32.875,-8.27672,1.56375,0.6805869999999999,0.532401,-0.810117,0.799089,44.9931,-23.3914,-49.257
2151.0,4,121.0,66,107,32.8125,-7.52671,0.675625,-0.382829,-1.46941,-0.8989309999999999,1.03998,60.4734,-9.93693,-35.0657
2152.0,4,121.0,66,107,32.8125,-6.82083,0.904046,0.319747,-0.906027,-0.975967,2.4795700000000003,54.5153,-10.7253,-19.6947
2153.0,4,121.0,66,107,32.875,-8.51522,1.6004200000000002,0.330504,-1.2125,-1.13426,2.90497,42.9957,-4.40189,-19.5784
2154.0,4,121.0,66,107,32.875,-10.1501,1.53474,0.0368259,-1.72576,-1.1530200000000002,2.85671,43.5749,0.405083,-22.3646
2155.0,4,121.0,66,107,32.8125,-11.2072,2.68909,0.902306,-1.11277,-0.7004100000000001,3.25535,46.8431,5.69211,-20.5661
2156.0,4,121.0,66,107,32.875,-13.8159,3.5519,1.74553,-0.321653,-1.03985,2.33807,46.4279,15.6446,-16.8199
2157.0,4,121.0,66,107,32.875,-13.0716,2.9091,2.64406,0.484255,-0.4334770000000001,1.7406400000000002,45.527,20.0337,-20.2567
2158.0,4,121.0,66,107,32.875,-12.979,3.49064,4.106,-0.8260790000000001,0.28076,-0.0975814,45.7035,24.8646,-19.499
2159.0,4,121.0,66,107,32.875,-9.39012,4.44733,3.92561,-0.341517,0.573646,-1.17727,44.8921,25.3989,-27.3745
2160.0,4,121.0,66,107,32.875,-9.30322,4.28832,3.19619,-0.16162,0.531281,-1.6108,45.7521,27.3372,-29.3564
2161.0,4,121.0,66,107,32.875,-7.9043800000000015,3.7377,2.25681,0.913839,0.3679,-1.19258,45.3318,19.1721,-25.2379
2162.0,4,121.0,66,107,32.875,-7.64197,2.4853400000000003,2.45741,2.52131,0.497474,-1.5217,41.665,19.3727,-18.0139
2163.0,4,121.0,66,107,32.875,-9.69355,1.51367,2.31449,0.00979852,0.693992,-2.6920900000000003,44.7817,12.3778,-22.7022
2164.0,4,121.0,66,107,32.875,-12.0211,3.77986,3.3496300000000003,-0.13780599999999998,0.901594,-2.6213,52.1648,10.8644,-26.3824
2165.0,4,121.0,66,107,32.875,-9.8991,2.76075,1.57594,0.967652,0.5863689999999999,-2.47917,55.5887,12.2978,-22.0674
2166.0,4,121.0,66,107,32.875,-13.9298,2.01819,-0.13688499999999998,1.64852,0.0102737,-0.836894,44.4673,11.9041,-14.0373
2167.0,4,121.0,66,107,32.875,-10.903,1.62681,1.17986,0.831989,-0.560002,-0.0479182,29.7993,4.99098,-17.1153
2168.0,4,121.0,66,107,32.875,-8.517619999999999,0.880244,0.4098729999999999,0.44493,-0.647379,0.812392,31.7582,-5.91576,-25.5832
2169.0,4,121.0,66,107,32.875,-8.13697,1.01973,-0.624055,-1.27161,-0.63778,2.0629,42.9762,-8.00418,-26.2494
2170.0,4,121.0,66,107,32.875,-6.3914300000000015,1.08387,-0.405688,-0.456604,-0.192039,2.9870400000000004,47.7857,-6.89407,-23.6412
2171.0,4,121.0,66,107,32.875,-8.14732,2.13498,1.02698,-1.4272,-0.396651,2.17143,47.2726,11.005,-21.1241
2172.0,4,121.0,66,107,32.875,-13.1502,4.57532,2.2139,-0.6652710000000001,-0.380776,1.65881,39.9408,18.2238,-18.0035
2173.0,4,121.0,66,107,32.875,-11.1882,1.21684,1.7542799999999998,1.22661,-0.7197939999999999,1.25979,34.9392,11.1693,-17.6881
2174.0,4,121.0,66,107,32.875,-17.9244,3.30291,4.225,-0.795622,0.270328,0.108872,47.236,6.6713,-9.68055
2175.0,4,121.0,66,107,32.875,-9.31576,2.69454,3.16289,-0.974136,0.403019,-0.657925,55.2929,13.0712,-2.78039
2176.0,4,121.0,66,107,32.875,-9.04481,2.46688,3.3986400000000003,0.372029,0.4506729999999999,-1.48025,57.5946,17.2919,-2.54818
2177.0,4,121.0,66,107,32.875,-7.6776399999999985,3.73595,2.26022,0.431306,0.117912,-1.12506,53.5101,17.1365,-4.24498
2178.0,4,121.0,66,107,32.875,-6.7476699999999985,2.63642,3.16306,0.889107,0.50205,-0.954606,48.7779,10.5618,-7.21386
2179.0,4,121.0,66,107,32.875,-8.671610000000001,0.786626,2.52469,0.2936,0.312473,-1.22837,49.708,9.76354,-13.1163
2180.0,4,121.0,66,107,32.875,-13.5536,3.72031,3.82721,-0.713094,1.14744,-2.70778,51.8095,4.5599300000000005,-18.2071
2181.0,4,121.0,66,107,32.875,-10.3827,2.20816,2.9946,0.599278,0.918333,-3.02726,50.5732,2.39406,-15.4356
2182.0,4,121.0,66,107,32.9375,-12.5748,1.10716,1.00262,0.0780452,0.14154,-1.40383,45.6596,-2.30697,-14.6097
2183.0,4,121.0,66,107,32.875,-7.9112399999999985,2.89302,1.14343,1.06511,-0.302883,0.178175,37.8713,-12.6896,-17.4181
2184.0,4,121.0,66,107,32.875,-8.839369999999997,1.84405,1.82583,0.665443,-0.446944,-0.146715,41.3491,-7.03868,-11.554
2185.0,4,121.0,66,107,32.9375,-8.06842,0.8377969999999999,0.301283,-0.144776,-0.845877,1.62469,45.5494,-12.1051,-15.2062
2186.0,4,121.0,66,107,32.875,-8.5868,1.79137,0.405763,-0.8789600000000001,-0.943502,2.84696,48.5335,-2.0896,-16.8478
2187.0,4,121.0,66,107,32.875,-9.45649,1.91156,0.353843,-2.72094,-0.287661,3.1499,48.4915,2.37859,-19.1058
2188.0,4,121.0,66,107,32.9375,-13.3971,3.35031,0.790298,0.752,-0.586878,2.24806,44.7566,20.3247,-17.7635
2189.0,4,121.0,66,107,32.9375,-16.1575,2.86051,2.98287,-0.378162,-0.159296,0.272589,36.6333,27.2176,-8.60259
2190.0,4,121.0,66,107,32.875,-10.7524,3.81354,3.98432,-0.451349,0.353331,-0.731248,42.699,19.9442,-8.83323
2191.0,4,121.0,66,107,32.9375,-9.68218,3.95012,3.23014,0.365973,0.431117,-1.30799,58.3359,20.5997,-7.4253300000000015
2192.0,4,121.0,66,107,32.9375,-8.2879,4.08006,2.01899,0.941158,0.406433,-0.8776309999999999,64.8895,12.3093,-4.89492
2193.0,4,121.0,66,107,32.9375,-5.50082,3.4880400000000003,1.90878,2.6781200000000003,0.0970653,-0.0552381,51.6474,2.5883,-10.4521
2194.0,4,121.0,66,107,32.9375,-8.25913,0.706867,2.45416,-0.148271,0.388715,-1.33363,43.2873,0.051707100000000006,-17.1126
2195.0,4,121.0,66,107,32.9375,-11.9093,3.17263,3.43033,-1.28244,0.8278059999999999,-1.57408,47.1941,-4.12775,-16.8327
2196.0,4,121.0,66,107,32.875,-9.22326,3.1429,2.46999,0.551293,0.149343,-1.7533599999999998,43.4212,-9.01536,-18.3702
2197.0,4,121.0,66,107,32.9375,-13.9746,0.8903200000000001,0.982383,0.554574,-0.0431383,-0.62061,44.2004,-11.167,-18.8837
2198.0,4,121.0,66,107,32.9375,-9.89311,1.65419,0.8869940000000001,-0.0803194,-0.254486,-0.270568,50.3066,-13.4773,-17.176
2199.0,4,121.0,66,107,32.9375,-7.9561199999999985,0.874525,0.264353,-0.6437510000000001,-0.627657,0.5589930000000001,55.0258,-14.2245,-15.6063
2200.0,4,121.0,66,107,32.9375,-7.474310000000001,1.48409,0.962287,-1.0994700000000002,-0.7306279999999999,1.5633,60.0305,-10.1454,-11.4417
2201.0,4,121.0,66,107,32.9375,-7.87093,1.67167,0.378402,-0.658602,-0.59732,2.91616,54.4649,-4.38651,-9.10321
2202.0,4,121.0,66,107,32.9375,-9.5278,2.14045,0.4289770000000001,-2.03595,-0.4310810000000001,2.76149,48.0986,-0.8217700000000001,-11.4741
2203.0,4,121.0,66,107,32.9375,-13.1207,3.77764,2.14006,1.08911,-0.988457,2.26875,49.0396,11.2905,-9.97468
2204.0,4,121.0,66,107,32.9375,-11.5019,2.94011,3.24477,0.0241338,-0.303135,1.33775,50.9554,18.012,-12.2503
2205.0,4,121.0,66,107,32.9375,-12.2862,4.46347,3.1894,0.194715,0.032972,0.627201,41.649,26.0788,-12.1491
2206.0,4,121.0,66,107,32.9375,-9.14883,3.2275400000000003,3.50998,0.381925,0.323918,-0.723821,33.0054,22.8164,-13.4241
2207.0,4,121.0,66,107,32.9375,-9.88957,3.41675,2.80547,0.11041,0.445629,-1.52561,35.2928,12.0197,-16.7753
2208.0,4,121.0,66,107,32.9375,-7.463489999999998,4.2233800000000015,1.79993,0.897957,0.268036,-0.565136,45.4175,7.756239999999999,-16.9012
2209.0,4,121.0,66,107,32.9375,-5.8570400000000005,2.58746,2.71472,1.72985,0.272383,-0.815673,47.7519,15.5774,-11.5729
2210.0,4,121.0,66,107,32.9375,-8.58456,2.03871,2.5987400000000003,-1.80333,0.805813,-1.61335,43.3314,12.7099,-13.2525
2211.0,4,121.0,66,107,32.9375,-11.4806,3.75054,4.78185,-1.0981299999999998,0.905597,-2.46994,43.3805,13.447,-20.3436
2212.0,4,121.0,66,107,32.9375,-10.8004,2.4283200000000003,1.79449,0.946893,0.0568895,-2.32022,40.6603,4.1599,-21.7253
2213.0,4,121.0,66,107,32.9375,-10.4511,2.15311,1.0309,0.905635,-0.391946,-0.365743,39.6346,-1.86695,-22.999
2214.0,4,121.0,66,107,32.9375,-8.09446,1.56061,0.490891,0.198634,-0.5148159999999999,0.6237739999999999,46.2183,-8.17796,-27.3048
2215.0,4,121.0,66,107,32.9375,-7.58573,1.51356,-0.0786407,-0.578327,-0.908497,1.57272,59.4921,-8.26408,-24.444000000000006
2216.0,4,121.0,66,107,32.9375,-6.84892,1.46508,-0.606264,-2.02848,-0.277291,2.3637900000000003,67.8809,8.544189999999999,-14.7205
2217.0,4,121.0,66,107,32.9375,-12.4374,3.00593,1.30617,-1.36707,-0.594334,2.5117700000000003,58.1372,16.7635,-7.139189999999998
2218.0,4,121.0,66,107,32.9375,-13.2846,2.71516,1.98723,0.937748,-0.602958,2.09371,54.1576,9.03239,-9.05273
2219.0,4,121.0,66,107,32.9375,-11.6456,2.86741,3.47379,-0.909029,0.327038,0.384969,52.7488,15.1849,-14.074000000000002
2220.0,4,121.0,66,107,32.9375,-9.61227,2.63236,4.42874,-0.370316,0.41135,-0.8611770000000001,50.5072,15.0569,-13.2813
2221.0,4,121.0,66,107,32.9375,-7.72129,2.52286,2.34063,-0.133975,0.430699,-0.5867319999999999,60.4838,4.34731,-14.9426
2222.0,4,121.0,66,107,32.9375,-6.77871,3.15885,2.16017,1.71135,0.336491,-0.364293,66.1175,10.1277,-14.4641
2223.0,4,121.0,66,107,32.9375,-8.06028,0.215552,2.84367,0.0409206,0.466149,-1.40553,53.6389,15.2699,-1.7405099999999998
2224.0,4,121.0,66,107,32.9375,-9.38224,2.28081,3.50967,-1.0703200000000002,0.786921,-1.2551,49.3077,7.183960000000001,-5.61966
2225.0,4,121.0,66,107,32.9375,-8.86094,2.31265,3.28645,-0.21642,1.47616,-2.11997,50.8692,-6.92255,-5.9309699999999985
2226.0,4,121.0,66,107,32.9375,-13.1733,1.60571,1.06895,0.26458400000000004,0.190228,-0.705437,47.3616,-22.6203,-6.7473
2227.0,4,121.0,66,107,32.9375,-8.607460000000001,1.37936,0.984154,0.393657,-0.373145,0.062688,45.6607,-26.3755,-5.27752
2228.0,4,121.0,66,107,32.9375,-6.69758,1.36012,0.512491,-0.51176,-0.481633,0.583814,45.3796,-26.2339,-1.60332
2229.0,4,121.0,66,107,32.9375,-6.51719,1.28077,0.284537,-1.19819,-0.342971,1.67229,46.5539,-22.3242,0.207844
2230.0,4,121.0,66,107,32.9375,-7.13983,1.63154,0.774363,-1.1747299999999998,-0.529511,2.19551,49.914,-14.8082,2.25517
2231.0,4,121.0,66,107,32.9375,-9.34285,1.56991,0.433672,-2.29763,-0.462139,2.77295,48.9811,-11.7783,4.86333
2232.0,4,121.0,66,107,32.9375,-12.8193,3.14958,0.0683711,-1.88738,-0.383891,2.89029,49.64,-6.10425,6.00867
2233.0,4,121.0,66,107,32.9375,-12.0086,2.58941,1.77585,0.166936,-0.339376,2.07711,48.6308,2.39013,8.8463
2234.0,4,121.0,66,107,32.9375,-16.6599,4.76491,3.35379,-0.726241,-0.142537,0.734011,48.5893,-3.06861,7.829639999999999
2235.0,4,121.0,66,107,32.9375,-11.3342,4.34437,3.43499,0.00137881,0.116379,-0.188175,49.6459,-5.7331699999999985,4.69409
2236.0,4,121.0,66,107,32.9375,-9.04305,3.91624,4.2405,-0.831886,0.363913,-0.710808,49.3506,-8.94667,0.645979
2237.0,4,121.0,66,107,32.9375,-8.4845,4.06127,3.97896,-0.743791,0.8392290000000001,-1.35527,47.7409,-16.6809,-2.32219
2238.0,4,121.0,66,107,32.9375,-7.918830000000002,3.96131,1.7939900000000002,0.275731,0.380241,-1.36596,46.9672,-20.862,-7.01962
2239.0,4,121.0,66,107,32.9375,-6.606610000000001,3.22891,1.66217,1.63131,0.34467600000000004,-0.619931,45.0647,-24.3624,-11.5877
2240.0,4,121.0,66,107,,,,,,,,,,
2241.0,4,121.0,66,107,32.9375,-13.1516,2.5396400000000003,3.68326,-0.0128874,1.15674,-3.20721,37.8903,-30.8104,-19.9329
2242.0,4,121.0,66,107,32.9375,-9.02269,1.31671,2.09428,0.839176,0.995741,-2.6523,27.0652,-37.1839,-22.7594
2243.0,4,121.0,66,107,32.9375,-9.19953,1.84165,1.24314,0.475178,0.16744,-0.516249,20.4023,-39.8076,-24.1735
2244.0,4,121.0,66,107,32.9375,-7.66397,0.756025,-0.000282288,0.0454292,-0.512252,0.6327189999999999,22.7683,-37.8268,-27.9961
2245.0,4,121.0,66,107,32.9375,-7.50586,1.1732,0.116141,-0.457452,-1.08497,1.37558,27.9328,-34.9987,-26.0552
2246.0,4,121.0,66,107,32.9375,-7.64606,1.40435,0.382673,-1.97978,-0.975599,1.94247,32.3641,-33.0003,-24.2391
2247.0,4,121.0,66,107,32.9375,-8.65274,1.26416,0.791428,-2.57603,-0.29220300000000005,2.95529,36.8745,-32.1181,-15.1985
2248.0,4,121.0,66,107,32.9375,-12.7081,4.21834,0.8746649999999999,-1.02746,-0.475618,2.4155900000000003,43.9557,-25.5436,-10.7909
2249.0,4,121.0,66,107,32.9375,-14.3157,2.531,1.703,0.564533,-0.501452,1.80133,48.0687,-18.5642,-8.741810000000001
2250.0,4,121.0,66,107,32.9375,-18.5393,4.94329,4.6721,-1.02146,0.0569032,0.905385,50.3218,-11.7338,-6.950539999999998
2251.0,4,121.0,66,107,32.9375,-9.76692,3.27648,4.19333,0.229606,0.347616,-0.917233,50.5085,-14.7239,-9.55743
2252.0,4,121.0,66,107,32.9375,-10.1,4.2179,3.10751,-0.218781,0.590334,-1.28626,49.6881,-16.9154,-11.9047
2253.0,4,121.0,66,107,,,,,,,,,,
2254.0,4,121.0,66,107,32.9375,-7.9499,2.63776,2.25984,2.56622,0.495371,-1.59555,45.3388,-19.5447,-22.5097
2255.0,4,121.0,66,107,,,,,,,,,,
2256.0,4,121.0,66,107,32.9375,-12.0495,3.40378,3.69686,1.01845,1.35589,-2.9859400000000003,35.9032,-30.3327,-20.8504
2257.0,4,121.0,66,107,32.9375,-13.3181,2.1387,1.14196,0.597242,0.392999,-2.07161,26.1885,-36.7648,-22.6289
2258.0,4,121.0,66,107,32.9375,-9.60602,0.62548,0.663841,0.873554,-0.733169,-0.0462807,26.0781,-37.6277,-22.8859
2259.0,4,121.0,66,107,32.9375,-8.403189999999999,1.40985,0.332826,0.161443,-0.509387,0.722064,23.24,-39.8332,-21.6857
2260.0,4,121.0,66,107,32.9375,-7.0625300000000015,0.296086,0.0102782,-1.1343,-0.884386,0.989672,26.8488,-38.9104,-23.7984
2261.0,4,121.0,66,107,32.9375,-6.53385,1.24849,0.900194,-1.61158,-0.806094,1.91014,32.2615,-36.2196,-21.5947
2262.0,4,121.0,66,107,32.9375,-6.76992,0.111726,0.8620059999999999,-2.37948,-0.43938,2.29131,36.5612,-34.0896,-19.1229
2263.0,4,121.0,66,107,,,,,,,,,,
2264.0,4,121.0,66,107,33.0,-11.1069,1.58664,0.753578,1.5983,-0.89936,1.78277,48.9872,-19.4848,-13.0687
2265.0,4,121.0,66,107,32.9375,-18.4063,3.687780000000001,4.408919999999998,-0.122212,-0.014714700000000002,0.257202,50.2603,-12.7273,-12.8498
2266.0,4,121.0,66,107,32.9375,-10.6152,3.5914,4.718380000000002,0.495407,0.457967,-0.606877,48.8722,-11.164,-12.8565
2267.0,4,121.0,66,107,,,,,,,,,,
2268.0,4,121.0,66,107,32.9375,-6.672839999999999,3.61056,1.85233,1.23906,0.387178,-0.6169979999999999,44.0352,-22.3213,-10.6793
2269.0,4,121.0,66,107,32.9375,-6.84435,0.965334,2.89784,0.686883,0.718057,-0.93774,41.5226,-26.6577,-15.2411
2270.0,4,121.0,66,107,32.9375,-10.7652,3.3179800000000004,3.716380000000001,-1.57971,1.44546,-2.32845,35.5244,-33.287,-15.3199
2271.0,4,121.0,66,107,32.9375,-11.5569,4.67823,2.39137,0.922497,1.03449,-3.50477,26.0696,-40.2297,-17.6209
2272.0,4,121.0,66,107,32.9375,5.83173,4.87643,1.6504900000000002,-1.14078,-0.658003,4.85401,-38.9345,-6.60008,-11.394
2273.0,4,121.0,66,107,32.9375,7.523519999999999,-2.2198,7.24195,-0.127395,0.398581,-0.153172,-23.392,29.0449,-25.9459
2274.0,4,121.0,66,107,32.9375,-8.21158,3.29411,3.29287,-0.16423900000000002,1.12618,-1.80804,10.775,-40.2912,-31.2376
2275.0,4,121.0,66,107,32.9375,-7.00847,2.42073,0.0424078,-0.651047,-0.904892,2.25791,16.6874,-41.346,-23.2381
2276.0,4,121.0,66,107,33.0,-6.06264,1.23966,0.329972,-1.17395,-0.302446,2.57051,26.4285,-38.6362,-18.5499
2277.0,4,121.0,66,107,33.0,-7.4483,2.0868,0.498795,-1.37755,-0.643595,2.64123,35.368,-32.2844,-13.0948
2278.0,4,121.0,66,107,33.0,-10.0306,2.02775,0.113928,-2.54294,-0.737503,2.7700400000000003,38.9389,-29.3731,-13.907
2279.0,4,121.0,66,107,,,,,,,,,,
2280.0,4,121.0,66,107,33.0,-12.5079,2.40183,1.57657,1.10296,-1.04491,2.09497,48.2147,-15.9706,-15.5819
2281.0,4,121.0,66,107,32.9375,-17.8223,4.17028,3.72326,0.107605,-0.348005,0.905388,48.8618,-11.2866,-11.4122
2282.0,4,121.0,66,107,33.0,-14.4681,3.99054,3.54319,-0.3718260000000001,0.373208,-0.0986914,49.3679,-12.9258,-9.82849
2283.0,4,121.0,66,107,32.9375,-10.095,3.09276,4.57391,-0.533355,0.506208,-1.10507,47.0413,-14.6639,-11.1256
2284.0,4,121.0,66,107,33.0,-8.82053,5.15344,2.77714,0.426059,0.356714,-1.19513,48.0543,-16.4549,-10.4606
2285.0,4,121.0,66,107,33.0,-7.32436,4.2192,1.45564,1.25539,0.430422,-1.11591,46.507,-20.5926,-11.8759
2286.0,4,121.0,66,107,33.0,-6.40965,3.79755,1.77867,2.20366,0.0185917,-1.27976,43.5666,-23.5382,-12.1146
2287.0,4,121.0,66,107,32.9375,-8.78519,1.8381,1.21087,-0.963626,0.719928,-2.67555,40.8888,-26.6229,-13.7964
2288.0,4,121.0,66,107,33.0,-12.8927,3.82384,3.25945,-0.355315,1.2485,-3.5688699999999995,32.6951,-33.8823,-17.804000000000006
2289.0,4,121.0,66,107,32.9375,-8.37423,2.80006,3.06117,1.07606,0.740606,-2.59477,25.6829,-36.8611,-21.4462
2290.0,4,121.0,66,107,32.9375,-14.2164,1.41852,0.438157,1.00821,-0.109727,-1.34631,20.0125,-39.0416,-23.39
2291.0,4,121.0,66,107,33.0,-10.1764,1.46217,0.383063,1.12333,-0.6077140000000001,-0.29382600000000003,19.5371,-37.6545,-28.253
2292.0,4,121.0,66,107,33.0,-8.73873,0.731915,0.599498,0.945817,-0.90644,0.442072,23.9917,-36.6509,-27.612
2293.0,4,121.0,66,107,33.0,-7.5939999999999985,0.7161609999999999,-0.153049,-0.864766,-0.743881,1.29938,22.3794,-38.1766,-25.4998
2294.0,4,121.0,66,107,33.0,-8.7277,1.293,-0.287439,-1.1933,-0.661717,2.29461,31.9992,-34.7169,-22.3907
2295.0,4,121.0,66,107,33.0,-10.3921,2.07263,0.570209,-0.861231,-0.797195,3.07418,38.7357,-31.1014,-16.5208
2296.0,4,121.0,66,107,33.0,-14.0211,4.07947,1.16337,0.159548,-0.198257,3.54387,43.8276,-25.9084,-9.73853
2297.0,4,121.0,66,107,33.0,-13.6531,2.29408,1.25188,0.733794,-0.634022,1.8285,48.0867,-18.4426,-11.1048
2298.0,4,121.0,66,107,33.0,-17.5764,3.59546,3.30552,0.548182,-0.141371,0.809185,48.6734,-16.6117,-9.93596
2299.0,4,121.0,66,107,33.0,-11.0056,3.08908,3.36717,-0.727362,0.411221,0.0499711,48.6631,-15.1228,-11.1261
2300.0,4,121.0,66,107,33.0,-10.2987,4.08496,5.02935,-1.35681,0.646605,-0.917438,47.348,-17.6601,-13.2077
2301.0,4,121.0,66,107,33.0,-10.0933,4.2195800000000006,3.30005,-0.717595,0.572862,-1.23735,46.2984,-20.9566,-16.0727
2302.0,4,121.0,66,107,33.0,-7.55082,3.50145,1.6086200000000002,0.209492,0.522829,-1.09901,44.602,-23.1009,-17.7623
2303.0,4,121.0,66,107,33.0,-6.5865399999999985,2.66586,2.35714,2.14458,0.538559,-0.6495850000000001,42.04600000000001,-23.5888,-23.3971
2304.0,4,121.0,66,107,33.0,-8.20077,1.54493,2.87557,0.459294,0.813149,-2.57207,41.9033,-18.9932,-28.674
2305.0,4,121.0,66,107,33.0,-10.5729,0.8361370000000001,2.14966,-0.471874,0.985332,-2.49595,36.4843,-19.204,-34.1735
2306.0,4,121.0,66,107,33.0,-11.0592,2.98155,4.02101,-0.034569199999999994,1.09825,-2.6821200000000003,29.7305,-23.561,-36.758
2307.0,4,121.0,66,107,33.0,-9.86957,1.20562,1.65861,0.86008,0.388555,-2.03741,24.4977,-20.3058,-40.4417
2308.0,4,121.0,66,107,33.0,-10.9459,2.23178,0.907764,0.794477,-0.167212,0.146432,22.9091,-13.7673,-39.4282
2309.0,4,121.0,66,107,33.0,-9.90631,1.92575,1.54017,-0.5399010000000001,-0.21149,-0.417234,15.3244,-13.6104,-39.1514
2310.0,4,121.0,66,107,33.0,-8.32601,1.82626,0.294089,-0.380646,-0.288644,1.06387,10.5201,-28.9968,-48.8907
2311.0,4,121.0,66,107,33.0,-8.44687,1.71164,0.100229,-1.20275,-0.647541,2.2991200000000003,29.9992,-34.0097,-51.9181
2312.0,4,121.0,66,107,33.0,-9.24928,1.98066,-0.220597,-1.19438,-0.841583,2.83276,47.5965,-25.513,-45.05
2313.0,4,121.0,66,107,33.0,-11.2773,2.26467,0.055965199999999986,-1.88516,-1.21206,2.69981,64.4264,0.648794,-34.6129
2314.0,4,121.0,66,107,33.0,-12.967,4.21204,-0.052887800000000006,-0.664367,-0.817082,2.53632,60.7067,16.6196,-16.9859
2315.0,4,121.0,66,107,33.0,-12.8163,2.80947,0.223512,1.95368,-1.06293,2.16984,50.9362,11.5586,-14.3108
2316.0,4,121.0,66,107,33.0,-16.0994,2.90319,3.56091,-1.35418,0.194155,0.33977,45.775,15.0621,-12.0907
2317.0,4,121.0,66,107,33.0,-9.1468,4.7148400000000015,4.35171,-1.36425,0.6725409999999999,-1.12225,43.4169,17.9148,-17.09
2318.0,4,121.0,66,107,33.0,-9.49084,4.66884,3.15361,0.124837,0.6808069999999999,-1.6181,45.0838,14.8467,-18.2559
2319.0,4,121.0,66,107,33.0625,-8.196819999999999,4.3863400000000015,2.4041900000000003,1.671,0.251265,-0.995941,47.1208,12.6268,-20.4775
